Married,Credit.Guidelines,Other.Obligations. As.Percent. Of. Income,Non-Hispanic White,Non-Hispanic Black,Hispanic,Male,Approved,Present Loan to Value
1,1,25,0,1,0,1,1,0.7183099
1,1,40,1,0,1,1,1,0.904
0,1,33,1,0,0,0,1,0.904
0,1,35,1,0,0,1,1,0.8873239
1,1,35,1,0,0,1,1,0.5088435
1,0,33,1,0,0,1,0,0.9
0,0,36,0,1,0,0,0,0.8
1,0,40,1,0,0,1,0,0.5555556
1,1,38,1,0,0,1,1,0.75
0,1,40,1,0,0,1,1,0.6779661
1,1,24,1,0,0,1,1,0.7037037
1,1,33.6,1,0,0,1,1,0.8
1,1,20,0,1,0,1,1,0.4637097
0,1,63,1,0,0,1,1,0.7888889
0,1,24,1,0,0,0,1,0.8
0,1,37,1,0,1,1,1,0.8965517
0,1,30,1,0,0,1,1,1
0,1,31.6,1,0,0,1,0,0.8962264
1,1,31,1,0,0,1,1,0.9
0,1,30.9,1,0,0,0,1,0.9
0,1,36.2,0,1,0,0,0,0.9478261
1,1,38,1,0,0,1,1,0.8
0,1,32,1,0,1,1,1,0.7961783
1,1,48,1,0,0,1,1,0.8956522
0,1,31.6,1,0,0,0,1,0.8035714
1,1,30,1,0,0,1,1,0.8714285
0,1,30,1,0,0,1,1,0.6470588
1,1,28,1,0,0,1,1,0.8034188
1,1,35.3,1,0,0,1,1,0.7968265
0,1,33,0,1,0,0,1,0.4225807
1,1,12,1,0,0,0,1,0.6220096
1,1,29.6,1,0,0,1,1,0.5925926
1,1,49,1,0,1,1,1,0.7471265
0,1,25.3,1,0,0,0,1,0.6319019
1,0,39,1,0,0,1,0,0.7976879
0,0,23,0,1,0,1,0,0.5925926
1,0,29,0,1,0,1,0,0.8030303
0,1,35,1,0,0,0,1,0.9023256
1,1,32,1,0,0,1,1,0.9481481
0,1,36,1,0,0,0,1,0.8
0,0,36,0,1,0,0,0,0.9276316
1,1,35.2,1,0,0,1,1,0.8914729
0,1,24.2,1,0,0,1,1,0.1971831
1,1,37,0,1,0,1,1,0.8
1,1,37.3,1,0,0,1,1,0.8984375
1,1,29,1,0,0,1,1,0.9
1,1,38,1,0,0,1,1,0.6052632
1,0,37,1,0,0,1,0,0.8
0,1,32,1,0,0,1,1,0.752
0,1,36,1,0,0,0,1,0.7297297
0,1,33.1,1,0,0,1,1,0.7457627
1,1,50.5,1,0,0,1,1,0.6413502
0,1,42.5,1,0,0,1,1,0.9513513
1,1,18,0,1,0,1,1,0.8
1,0,22,1,0,1,0,0,0.7045454
1,1,38.1,1,0,0,1,1,0.32
0,1,23,1,0,0,0,1,0.9529412
1,1,34,1,0,0,1,1,0.8796992
1,0,24,1,0,0,1,0,0.5105263
1,1,32,1,0,0,1,1,1.105263
0,1,26.4,1,0,0,0,0,0.4471545
1,1,15,1,0,0,1,0,0.6891892
1,1,33,1,0,0,1,1,0.7328767
1,1,38,1,0,0,1,1,0.7992495
1,1,54,1,0,0,1,1,0.9561403
1,0,30.2,0,1,0,1,0,0.7951807
1,1,24,1,0,0,1,1,0.1101322
1,1,27.8,1,0,0,1,1,0.6
1,1,32,1,0,0,1,1,0.7801418
1,1,34.7,1,0,0,1,1,0.7241379
0,1,34,1,0,0,0,1,0.7833334
0,1,53.9,1,0,0,0,1,0.9493333
1,1,29,1,0,0,1,1,0.7248062
0,1,24,1,0,0,0,1,0.2739726
1,0,15,0,1,0,1,1,0.7453416
1,1,25,1,0,0,1,1,0.8974359
0,0,40,0,1,0,0,0,0.8769231
1,1,49,1,0,0,1,1,1
1,1,47,1,0,1,1,1,0.9018868
1,1,27,1,0,0,1,1,0.8014184
1,1,28,1,0,0,1,1,0.7894737
1,0,30.3,1,0,0,1,0,0.9032258
1,1,57.6,1,0,0,1,1,0.8992805
1,1,36,1,0,0,1,1,0.9517241
1,1,31.9,1,0,1,1,1,0.9517241
1,1,30.2,0,1,0,1,1,0.7843137
0,1,30.1,0,1,0,0,1,0.877193
1,1,33,1,0,0,1,1,0.8014184
1,1,35,1,0,0,1,1,0.8
0,1,37,1,0,0,1,1,0.8
1,1,29.9,1,0,0,1,1,0.7901235
1,1,40,1,0,0,1,1,0.8982036
0,1,34,1,0,0,0,1,0.7241379
1,1,30,1,0,0,1,1,0.7692308
1,1,34,1,0,0,1,1,0.5263158
0,1,31,1,0,0,1,1,0.8581081
0,1,26,1,0,0,0,1,0.7984496
1,1,32,1,0,0,1,1,0.625
0,0,18,1,0,0,1,0,0.7857143
1,1,36,1,0,0,1,1,0.7567568
0,1,41,1,0,0,0,1,0.8
1,1,25,1,0,0,0,1,1
1,0,36,0,1,0,1,0,0.8013245
0,1,25,1,0,0,1,1,0.8019802
1,1,30.9,1,0,0,1,1,0.8012048
0,1,38,1,0,0,1,1,0.5918368
1,1,29.7,1,0,0,1,1,0.6315789
1,1,21,1,0,0,1,1,0.5555556
0,1,33,1,0,0,0,1,0.852071
0,1,27.5,1,0,0,1,1,0.9
1,1,38,1,0,0,1,1,0.8
1,1,23,1,0,0,1,1,0.8
1,1,26.4,1,0,0,1,1,0.4
1,1,34,1,0,0,1,1,0.2727273
1,1,27,1,0,0,1,1,0.8
1,1,18,1,0,0,0,1,1
0,1,21,1,0,0,1,1,0.2892562
0,0,35.5,1,0,0,1,0,0.6896552
1,1,38,1,0,0,0,1,0.8
1,1,44,1,0,0,1,1,0.8987342
1,1,31,1,0,0,1,1,0.8070176
0,0,24.6,1,0,0,1,0,0.3211009
1,1,36.5,1,0,0,1,1,1
1,1,36,1,0,0,1,1,0.7988827
0,1,22,1,0,0,1,1,0.6174496
1,1,33,1,0,0,0,1,1
0,1,29,1,0,0,1,1,0.3333333
1,1,28,1,0,0,1,1,0.849162
0,1,27,1,0,0,1,1,0.9509804
1,1,13,1,0,0,0,1,1.172414
1,1,31.2,1,0,1,1,1,0.6315789
0,1,37,1,0,0,1,1,1.140845
0,1,34,1,0,0,1,1,0.7632653
0,1,26,1,0,0,0,1,0.7972028
1,1,19,1,0,0,1,1,0.625
1,1,58.4,0,1,0,1,1,0.7546012
0,1,28,0,1,0,1,1,0.7479675
1,1,31.8,1,0,0,1,1,0.3157895
1,1,27,1,0,0,1,1,0.952381
0,1,21,1,0,0,1,1,0.7056604
0,1,28,1,0,0,1,1,0.3387097
1,1,36,1,0,0,1,1,0.7386364
1,1,26,1,0,0,1,1,0.8
0,0,34.8,1,0,0,1,0,0.75
1,1,23.6,1,0,0,1,1,0.7957447
1,1,31,1,0,0,1,1,0.972973
1,1,40,1,0,0,1,1,0.5789474
1,1,15,1,0,0,1,1,0.6976744
1,1,32,1,0,0,1,1,0.94375
1,1,25,1,0,0,1,1,0.6923077
1,1,21,1,0,0,1,1,1
1,1,31,1,0,0,1,1,0.75
1,1,34,1,0,1,1,1,0.5530434
1,1,38,1,0,0,1,0,0.9
1,1,33.8,1,0,0,1,1,0.902439
1,1,31,1,0,0,1,1,0.6977612
1,1,36,1,0,0,1,1,0.5472637
0,1,35.7,1,0,0,1,1,0.8
1,1,11,0,1,0,1,0,0.3576471
0,1,34,0,1,0,1,1,0.8
1,0,24.9,0,1,0,0,0,0.2371274
1,0,47.2,0,1,0,1,0,0.8695652
0,0,34,0,1,0,1,0,0.948718
0,1,42,1,0,0,0,0,0.7506849
1,0,22,0,1,0,1,0,0.6531792
1,1,37,1,0,0,1,1,0.8024691
1,0,35.5,1,0,0,1,1,0.9505703
1,0,35.3,1,0,0,1,1,1
1,0,27.7,1,0,0,1,1,0.6521739
1,1,17.5,1,0,0,0,1,0.8210526
1,1,37,1,0,0,1,1,0.9565217
0,1,24,1,0,0,1,1,0.7534246
1,1,41,1,0,0,1,1,0.7142857
1,1,37.3,1,0,0,1,1,0.8
1,1,38,1,0,0,1,1,0.4812834
0,1,33.3,0,1,0,1,1,0.7987013
1,1,31,1,0,0,1,1,0.9533679
1,1,33,0,1,0,1,1,0.9517241
1,1,33.5,1,0,0,1,1,1
1,1,45,1,0,0,1,1,0.9090909
0,1,39,1,0,0,0,1,0.95
1,1,38,1,0,0,1,1,0.9
1,1,47,1,0,0,1,1,0.9541985
1,1,33.2,1,0,0,0,1,0.4
1,1,38,1,0,0,1,1,0.9030303
1,1,36,1,0,0,1,0,0.75
1,1,29,1,0,0,1,1,0.6533333
0,1,29.8,0,1,0,1,1,0.2
1,1,38.2,1,0,0,1,1,0.7972973
0,1,38.4,1,0,0,1,1,0.8
0,1,36,0,1,0,1,1,0.72293
1,1,34.5,1,0,0,1,1,0.9014084
1,1,31.4,1,0,0,1,1,0.9533333
1,1,35.9,1,0,0,1,1,0.5907173
1,1,19,1,0,1,0,1,1.08
0,1,36.3,1,0,0,0,1,0.7972973
1,1,28,1,0,0,1,1,0.7758621
1,1,11,1,0,0,1,1,0.7906977
1,1,27.6,1,0,0,1,1,0.8
1,1,27,0,1,0,1,1,0.8529412
0,1,35,1,0,0,0,1,0.8975903
0,1,26,1,0,0,0,1,0.7075472
1,1,37,1,0,0,1,1,0.902834
0,1,34,1,0,0,1,1,0.865
0,1,29,1,0,0,0,1,0.9
1,1,26,1,0,0,1,1,0.8910891
1,1,20,1,0,0,0,1,0.4146341
0,1,31,1,0,0,0,1,0.7983871
0,1,38,1,0,0,0,1,0.8
1,1,31,1,0,0,1,1,0.6666667
0,1,33,1,0,0,0,1,0.7586207
0,0,29.6,0,1,0,1,0,0.542029
0,1,28.7,1,0,0,1,1,0.9
1,0,33,1,0,0,1,0,0.7278911
0,0,28,1,0,0,0,1,0.6037736
0,1,37,1,0,0,1,1,0.7863248
1,1,38,1,0,0,1,1,0.797546
0,1,35.5,0,1,0,1,1,0.9
1,0,56,1,0,0,1,0,0.8
1,1,36,1,0,0,0,1,0.6497175
1,1,34,1,0,0,0,1,0.8
1,1,17,1,0,0,1,1,0.8
0,1,32,1,0,0,0,1,0.8940398
1,1,37,1,0,0,1,0,0.9503106
0,1,36,1,0,0,1,1,0.94375
1,1,35.3,1,0,0,1,1,0.8979592
1,1,30,1,0,0,0,1,0.6872852
1,1,33.5,1,0,0,1,1,0.9030303
1,1,35,0,1,0,1,1,0.9
1,1,32,1,0,0,1,1,0.796748
1,1,25.4,1,0,0,1,1,0.6763285
1,1,25,1,0,0,1,1,0.797546
1,1,37.9,1,0,0,1,1,0.9038461
1,1,33,1,0,0,1,1,0.5949367
1,1,27,1,0,0,1,1,0.436747
1,0,34,1,0,1,1,0,0.9
1,1,31,1,0,1,1,1,1
1,1,19,1,0,0,1,1,0.8029197
1,1,37.7,1,0,0,1,1,0.8032787
0,1,24,1,0,0,0,1,0.6304348
0,1,32,1,0,0,0,1,0.8992805
1,1,34,1,0,0,1,1,0.6111111
0,1,39,1,0,0,1,1,0.8065395
1,1,30.4,1,0,0,1,1,0.4734848
1,1,30,1,0,0,1,1,0.2
1,1,30,1,0,0,1,1,0.4237288
1,1,44,1,0,0,1,1,0.952
1,1,26,1,0,0,1,1,0.5936508
1,0,36.2,1,0,0,1,0,0.9022989
1,1,38,1,0,0,1,1,0.8761905
1,1,28,1,0,0,1,1,0.4666667
1,1,28.6,1,0,0,1,0,0.8019802
0,1,32,1,0,0,0,1,0.7969925
1,1,42,1,0,0,1,1,0.8968254
1,1,39,1,0,0,1,1,0.5238096
1,1,37,1,0,0,1,1,0.2380952
0,1,27.6,1,0,0,0,1,1
1,1,39,1,0,0,1,1,0.625
0,1,44,1,0,0,1,1,0.6503497
1,1,36,1,0,0,1,1,0.739726
1,1,21,1,0,1,1,0,0.9529412
1,1,35,1,0,0,1,1,0.9445429
1,1,30,1,0,0,1,1,0.9030303
0,0,23,0,1,0,1,0,0.7009346
1,1,22,1,0,0,1,1,0.4631579
1,1,32,1,0,0,1,1,0.7098765
0,1,38.8,1,0,0,0,1,0.9428571
0,1,18,1,0,0,1,1,0.7962963
0,1,37.3,1,0,0,0,1,0.75
1,0,31.4,1,0,0,1,0,0.8636364
1,1,34.4,1,0,0,0,1,0.7
0,1,31,0,1,0,1,1,0.8037383
0,1,40,1,0,0,1,1,0.904
1,1,33,1,0,0,1,1,0.7950311
0,1,34,1,0,1,1,0,0.8018868
1,1,37,0,1,0,1,1,0.7969543
1,1,44,1,0,0,0,1,0.800905
1,1,30,1,0,0,0,1,0.9
0,1,15,0,1,0,1,1,0.8
1,1,35,1,0,0,1,1,0.9283019
1,1,31.1,1,0,0,1,1,0.9034483
1,1,31.3,1,0,0,0,1,0.8510638
1,1,8,1,0,0,1,1,1
1,1,32.2,1,0,0,1,1,0.7575758
0,1,28,1,0,0,0,0,0.2238806
1,1,26.5,1,0,0,1,1,0.921875
0,1,38,1,0,1,1,1,0.6875
0,1,46,1,0,0,0,1,0.8
1,1,41.9,1,0,0,0,1,0.7945206
0,1,20,1,0,0,1,1,0.902439
1,1,36,1,0,0,1,1,0.7973856
0,1,32,1,0,0,1,1,0.6530612
1,1,59,1,0,0,1,1,0.8064516
1,1,42.7,1,0,0,1,1,0.8
1,1,34,1,0,0,1,1,0.8789809
1,1,24.8,1,0,0,1,1,0.8990825
1,1,37.9,1,0,0,1,1,0.7384616
1,1,27.8,1,0,0,1,1,0.8
1,1,32,1,0,0,1,1,0.8017241
1,1,40,1,0,0,1,1,0.9253731
0,1,35,1,0,0,0,1,0.8387097
1,1,29,1,0,0,1,1,0.6653062
0,1,37,1,0,0,1,1,0.9
1,0,29,1,0,0,1,0,0.9459459
1,1,19,1,0,0,0,1,0.8026316
1,1,24,1,0,1,1,1,0.9021277
1,1,29,1,0,0,1,1,0.8598131
1,1,31.1,1,0,0,1,1,0.8029197
1,1,31.9,1,0,0,1,1,0.8005391
1,1,31,1,0,0,1,1,0.7692308
0,1,31,1,0,0,1,0,0.9493671
1,1,32,1,0,0,1,1,0.5466667
0,1,21,1,0,0,1,1,0.6358382
1,1,24.7,1,0,0,1,1,0.7991266
0,1,32,1,0,0,1,1,0.9709091
1,1,29,1,0,0,1,1,0.8940398
1,1,36,1,0,0,1,1,0.7987013
1,1,30,1,0,0,1,1,0.7954546
1,1,19,1,0,0,1,1,0.7258065
1,1,34,0,1,0,1,1,0.7978142
0,0,29,0,1,0,1,0,0.7969925
0,1,27,1,0,0,0,1,0.7256098
1,1,36,1,0,0,1,1,0.7984791
0,1,28,1,0,0,1,1,0.7985075
0,1,29,1,0,0,0,1,0.3950178
1,1,31.6,0,1,0,1,1,0.748538
1,1,36.5,1,0,0,1,1,0.8030303
1,0,32.1,1,0,0,0,1,0.8
1,1,44.2,1,0,0,1,0,0.8980892
1,1,24,1,0,0,1,1,0.4670846
1,1,32,1,0,0,0,1,0.7291667
1,1,38,1,0,0,1,1,0.4901961
1,1,40,1,0,0,1,1,0.944
0,1,25,1,0,0,1,1,0.9015151
1,1,28,1,0,1,1,1,0.8
1,0,35,0,1,0,1,0,0.7906977
1,1,21,0,1,0,1,1,0.7037037
1,1,31,1,0,0,1,1,0.801282
1,1,37.8,1,0,0,0,1,0.95
1,1,38.4,1,0,0,1,1,0.7106918
1,1,26,1,0,0,1,1,0.537037
1,1,27,1,0,0,1,1,0.75
0,1,33,1,0,0,0,1,0.8714597
1,1,39.6,1,0,0,1,1,0.8018868
1,1,34,1,0,0,1,1,0.8740741
0,1,22.1,1,0,0,1,1,0.8
0,1,30,1,0,0,1,1,0.9481481
0,1,24.5,1,0,0,1,0,0.6666667
1,1,32.2,1,0,0,1,1,0.9032258
0,1,38,1,0,0,1,1,0.8990384
1,1,30.2,0,1,0,0,1,0.9
0,1,31.7,0,1,0,0,1,0.8
1,1,30,0,1,0,0,1,0.8947368
1,1,28,1,0,0,1,1,0.95
0,1,27,1,0,0,1,0,0.9517241
1,1,29,1,0,0,1,1,0.8
1,1,32,1,0,0,1,1,0.797546
1,1,21.7,1,0,0,1,1,0.7530121
0,1,33.2,1,0,0,1,1,0.9
1,1,36,1,0,0,1,1,0.8571429
1,1,29,1,0,0,1,1,1.090909
1,1,32,1,0,0,1,1,0.8
1,1,36,1,0,0,1,1,0.8995215
1,1,35,1,0,0,1,1,0.7738096
0,1,38.7,1,0,0,0,1,0.6920415
1,1,31,1,0,0,1,0,1
1,1,36,1,0,0,1,1,0.7545455
1,1,30,1,0,0,1,1,0.9037037
1,0,36,1,0,1,1,0,0.9
0,1,36.8,0,1,0,1,0,2.555248
1,1,10.6,1,0,0,1,1,0.6153846
0,1,38,1,0,0,0,0,0.8013698
0,1,21.9,1,0,0,1,1,0.7960199
1,1,45,1,0,0,1,1,0.6666667
1,1,19,1,0,0,1,1,0.7430168
1,1,32.7,1,0,0,0,1,0.748538
1,1,32.1,1,0,0,1,1,0.8865248
1,1,21.9,1,0,0,1,1,0.8048781
0,1,38,1,0,0,1,1,0.7746479
1,1,31,1,0,0,1,1,0.7589744
0,1,37,1,0,0,0,1,0.3409091
0,1,36,1,0,0,1,1,0.7985075
1,1,34,1,0,0,1,1,0.9
0,1,33,1,0,0,1,1,0.6578947
1,1,23,0,1,0,1,1,0.3381642
0,1,37.3,1,0,0,1,1,0.75
0,1,34,1,0,0,0,1,0.9481481
1,1,33.4,1,0,1,0,1,0.7530121
1,1,39,1,0,0,1,1,0.7994859
1,1,27,1,0,0,1,1,0.9007092
1,1,16,1,0,0,1,1,0.9030612
1,1,36.8,1,0,0,1,1,0.9
1,1,42.7,1,0,0,1,1,0.1481481
1,1,29,1,0,1,1,1,0.8
1,1,34,1,0,0,1,1,0.9225352
1,1,27,1,0,0,1,1,0.9493671
1,1,40,1,0,0,1,1,0.6126761
1,1,28.3,1,0,0,1,1,0.75
1,1,7,1,0,0,1,1,0.9163637
1,0,32.4,0,1,0,1,0,0.36875
0,1,35,1,0,0,1,0,0.8
0,1,28,1,0,0,0,1,0.482906
0,1,40,1,0,0,1,1,0.9019608
0,1,41,1,0,0,1,1,0.9172414
1,1,43,1,0,0,1,1,1.2
1,1,32.3,1,0,0,1,1,0.8135593
1,1,32,0,1,0,1,1,0.8432836
0,1,37,1,0,0,1,1,0.5116279
1,1,25,0,1,0,0,1,0.7982456
1,1,28,1,0,0,1,1,0.748
1,1,33,1,0,0,1,1,0.8
1,1,22,1,0,0,1,1,0.6914285
1,1,45,1,0,0,1,1,0.8
1,1,37,1,0,0,1,1,0.7021276
0,1,32,1,0,0,1,0,0.7514125
0,1,17,1,0,1,0,1,0.4411765
1,1,20.1,1,0,0,1,1,0.3076923
0,1,35.2,1,0,0,0,1,0.9453125
1,1,42,1,0,1,1,1,0.8785715
0,1,36,1,0,0,1,1,0.5967742
1,1,25,1,0,0,1,1,1.1875
0,1,32.6,1,0,0,1,1,0.8
1,1,35,1,0,0,1,1,0.8
1,0,36,1,0,0,1,1,0.7987013
1,1,36,1,0,0,1,1,0.2071429
1,1,21.6,1,0,0,1,1,0.323741
0,1,31,1,0,0,1,1,0.5789474
1,1,33,1,0,0,1,1,0.8
1,1,33,1,0,0,1,1,0.7246377
0,1,47,0,1,0,1,0,0.75
0,1,26.3,1,0,0,1,1,0.8
0,1,25,0,1,0,1,1,0.3100775
1,1,34,1,0,0,1,1,0.95
0,1,36,1,0,0,1,1,0.5967742
1,1,39,1,0,0,1,1,0.9462366
1,1,23.1,1,0,0,0,1,0.7476636
1,1,30.1,1,0,0,1,1,1
1,1,22,1,0,0,1,1,0.8
1,1,23,1,0,0,1,1,0.7368421
1,1,39,1,0,0,1,1,0.4739336
0,0,24,1,0,0,1,0,0.5714286
1,1,31,1,0,0,1,1,0.7328448
0,1,32,1,0,0,0,1,0.7970297
0,1,33,1,0,0,1,1,0.7272727
0,1,31,1,0,0,0,1,0.7771429
0,1,31,1,0,0,1,1,0.2971429
0,0,35,1,0,0,1,0,0.9491525
1,1,31.9,1,0,0,1,1,0.8
0,1,42,1,0,0,0,1,0.9
0,1,42,1,0,0,1,1,0.7993385
0,1,36,1,0,0,0,1,0.752
1,1,26.6,1,0,0,1,1,0.5479452
1,1,32,1,0,0,1,1,0.7926829
1,1,35,1,0,0,0,1,0.8014842
1,1,36,1,0,0,1,1,0.8972973
0,1,34,1,0,1,1,1,0.8727273
1,1,33,1,0,0,1,0,0.3846154
1,1,31.2,1,0,0,1,1,0.7991266
1,1,22,1,0,0,0,1,0.8913044
1,1,31.8,1,0,0,1,1,0.8029197
0,0,33,0,1,0,0,0,0.8
1,1,33,1,0,0,1,1,0.5181347
1,1,27,1,0,0,1,1,0.7368421
0,1,31.2,1,0,0,1,1,0.8026316
0,0,33.4,0,1,0,0,0,0.8904762
0,1,30.4,1,0,0,0,1,0.8
0,1,31,1,0,0,1,1,0.7961783
0,1,6.99,1,0,0,1,1,0.4716981
1,1,36,1,0,0,1,1,0.9
1,1,50,1,0,0,1,1,0.8015267
0,1,39,1,0,0,0,1,0.9
0,1,31,1,0,0,1,1,0.9307692
1,1,27,1,0,0,1,1,0.8518519
1,1,43,1,0,0,1,1,0.8
1,1,31,1,0,0,0,1,0.8999159
1,0,31.3,1,0,0,1,1,0.9428571
1,1,43,1,0,0,1,1,0.7929293
0,1,34,1,0,0,0,1,0.657277
0,1,39.9,1,0,0,1,1,0.621118
0,1,47.9,1,0,0,1,1,0.9519231
0,1,29.9,1,0,0,0,1,0.6893617
0,1,26,1,0,0,0,1,0.8
1,1,32.5,0,1,0,1,1,0.7989131
1,1,53.7,1,0,0,0,1,0.9
1,1,27,1,0,0,1,1,0.8047338
0,1,38,1,0,0,1,0,0.4579124
1,1,34,1,0,0,0,1,0.6947368
1,1,27,1,0,0,1,1,0.5
1,1,43,1,0,0,1,1,0.316092
0,1,35,1,0,0,1,1,0.8636364
0,1,35,1,0,0,1,1,0.9285714
1,0,31.9,1,0,0,1,1,0.7975078
0,1,36,1,0,0,1,1,1
0,0,34,1,0,0,0,0,0.796875
1,1,28,1,0,0,1,1,0.9009009
1,0,38,1,0,0,1,0,0.8869048
1,1,46,1,0,1,1,1,1.072
1,1,34,0,1,0,1,1,0.9020979
0,1,38,1,0,0,1,1,0.75
1,1,26.6,1,0,0,1,1,0.2531646
0,1,35,1,0,0,0,1,1
1,1,32,1,0,0,1,1,0.6565657
1,1,45,1,0,0,1,1,0.6043956
1,1,40.6,1,0,0,0,1,0.7989691
1,1,36,1,0,1,1,1,0.8
1,0,30.9,1,0,1,1,0,0.7058824
1,0,38.9,0,1,0,1,0,0.9489051
1,1,24,1,0,0,1,0,0.6925926
0,1,46.8,1,0,0,1,1,0.7837838
1,1,32,1,0,0,1,1,0.8972602
1,1,36,1,0,0,1,1,0.770115
0,1,33.3,1,0,0,0,1,0.7142857
1,1,36.7,1,0,0,1,1,0.8046875
1,1,31,1,0,0,1,1,0.6285715
1,1,43,1,0,0,1,1,0.8
1,1,14.6,1,0,0,1,1,0.6777778
0,1,33.3,1,0,0,0,1,0.8
0,1,23,1,0,0,0,1,0.7272727
1,1,38,1,0,0,1,1,0.8
0,0,26,1,0,0,1,0,0.7984496
1,1,35.6,1,0,0,1,1,0.890511
1,1,36,1,0,0,0,1,0.9028571
1,1,35,1,0,0,1,1,0.800885
1,1,35.8,1,0,0,1,1,0.9520548
1,1,49,1,0,0,1,1,0.9526316
1,1,38,1,0,0,1,1,0.8
0,1,52,1,0,0,0,1,0.5333334
1,1,16.5,1,0,0,1,1,0.1101928
0,1,38,0,1,0,0,1,0.25
0,1,32.6,1,0,0,0,1,0.3862661
1,1,31,1,0,0,0,1,0.8
0,1,35,1,0,0,0,1,0.5252525
1,1,35,1,0,0,1,1,0.8
1,0,41,0,1,0,1,0,0.800905
0,1,35,1,0,0,1,1,0.9
1,1,39,1,0,0,1,1,0.9037037
1,1,36,1,0,0,1,1,0.8
1,1,28,1,0,0,1,1,0.4736842
0,1,35.1,1,0,0,1,1,0.5428572
1,1,35,1,0,1,1,1,0.9037037
1,1,30.2,1,0,0,1,1,0.7844828
1,1,32.4,1,0,0,1,1,0.714626
1,1,20,1,0,0,1,1,0.5263158
1,1,33,1,0,1,0,1,0.9
1,1,37.8,1,0,0,1,1,0.8994709
0,1,28,1,0,0,0,1,0.75
1,1,25,1,0,0,1,1,0.78125
1,1,43,1,0,0,1,1,0.9
1,1,33,0,1,0,1,1,0.7265625
1,0,28,1,0,0,1,0,0.6
1,1,18,1,0,0,1,1,0.3652968
0,1,31,0,1,0,0,1,0.7872341
0,1,37,1,0,0,1,1,0.8
0,1,30.1,1,0,0,1,1,0.9
1,0,30.8,0,1,0,1,0,0.5813953
1,1,27,1,0,0,1,1,0.8
0,1,33,1,0,0,1,1,0.9017094
0,1,34,1,0,0,0,0,0.8
1,0,25,1,0,0,1,0,0.9025271
1,1,25.9,0,1,0,1,1,0.6941748
1,1,30,1,0,0,0,0,0.5
1,1,44,1,0,0,1,1,0.8
0,1,37.6,1,0,0,1,1,0.9
1,1,26,1,0,0,1,1,0.4074074
1,0,27,1,0,0,1,0,0.2352941
1,1,32.3,1,0,0,1,1,0.9
1,1,31.9,1,0,0,1,1,0.7974684
0,1,35,1,0,0,1,1,0.8978102
1,1,50,1,0,0,1,1,0.7987616
0,1,38,1,0,0,1,1,0.8
0,1,47,1,0,0,0,1,0.3159269
0,1,38.4,1,0,0,0,1,0.5205479
1,1,39,1,0,0,1,1,0.8974359
1,1,25.4,1,0,0,1,1,0.9534883
1,1,40.3,1,0,0,1,0,0.5244445
0,0,43,1,0,0,0,0,0.9022222
0,1,35,1,0,0,0,1,0.147541
1,1,30,1,0,0,1,1,0.8
1,1,41,1,0,0,1,1,0.8985507
1,1,38.5,1,0,0,1,1,0.904
1,1,22,1,0,0,1,1,0.7938144
1,1,30,1,0,0,1,1,0.5076142
1,1,39,1,0,0,1,1,0.8978102
0,1,32.2,1,0,0,1,1,0.8918919
0,1,29.7,1,0,0,1,1,0.6977612
1,1,17,1,0,0,1,1,0.7777778
1,1,39.2,1,0,0,1,1,0.6052632
1,1,30.5,1,0,0,1,1,0.7222222
0,1,37,1,0,0,1,1,0.8
1,0,31,1,0,0,1,0,0.7435898
0,0,35,0,1,0,1,1,0.8928571
0,1,27,1,0,0,1,1,0.3793103
1,1,32,1,0,0,1,1,0.7345679
0,1,23,1,0,0,1,1,0.6692308
1,1,32.2,1,0,0,1,1,0.9529412
1,1,36,1,0,0,1,1,0.9
1,0,37.7,1,0,0,1,0,0.9037037
1,1,36.4,1,0,0,0,1,0.9257426
0,1,29.5,1,0,0,1,1,0.8025751
1,1,26,1,0,0,1,1,0.5555556
0,1,39.7,1,0,0,1,1,0.6730769
1,1,38.8,1,0,0,1,1,0.9
0,1,33,1,0,0,1,1,0.877551
1,1,33,1,0,0,1,1,0.7056604
1,1,31.1,1,0,0,1,1,0.9
0,1,24,1,0,0,1,1,0.9
1,1,22.5,1,0,0,1,1,0.3587444
1,1,29,1,0,0,1,1,0.6345178
1,1,27,1,0,0,1,1,0.8
1,1,53,1,0,0,1,1,0.7984032
0,1,35,1,0,0,1,1,0.8029197
1,1,36.9,1,0,0,0,1,0.9028571
0,1,30,1,0,0,1,1,0.8
1,1,34,0,1,0,1,1,0.8699187
1,1,37,1,0,0,1,1,0.6896552
1,0,38,1,0,1,1,0,0.8060606
1,1,35,1,0,0,1,1,0.7628866
1,1,39,1,0,0,1,1,0.9442623
0,1,41,1,0,0,1,1,0.7987805
1,1,16,1,0,0,1,1,0.7931035
0,1,10.8,1,0,0,1,1,0.6956522
1,1,33,0,1,0,1,1,0.4
0,1,44,1,0,0,1,1,0.4615385
1,1,40,1,0,0,1,1,0.7005988
1,1,39,1,0,0,1,1,0.92
1,1,39.2,1,0,0,1,1,0.902439
0,1,30.9,1,0,0,1,1,0.8709677
1,1,27,1,0,0,1,1,0.7965117
1,0,44,0,1,0,1,0,0.8367347
1,1,4,1,0,0,1,1,0.4891304
0,1,28,1,0,0,1,1,0.8
1,1,26,1,0,0,1,1,0.75
0,1,38,1,0,0,1,1,0.9037037
1,1,36,1,0,0,1,1,0.8
